any_academic,assignatura,codi_assignatura,grup,NIA,pla,tipus,curs,semestre,exhaurides,superada,nota_numerica,nota_alfa
2021,ReMa,104919,101,1600813,1450,O,2,2,1,S,9.0,M
2021,OTGP,104920,101,1600813,1450,O,2,2,1,S,8.4,NT
2021,OrgEm,104921,401,1600813,1450,O,2,1,1,S,9.0,SB
2021,MQG,200287,701,1396765,880,O,3,1,1,S,9.0,SB
2021,MQGA,200292,701,1396765,880,O,3,2,1,S,6.9,AP
2021,PTeIn,200293,701,1396765,880,O,3,2,1,S,8.4,NT
2021,Compt,200296,701,1396765,880,P,4,1,1,S,7.9,NT
2021,MarkI,200311,701,1396765,880,P,4,1,1,S,9.2,M
2021,Estad,104905,401,1600591,1466,B,2,1,1,S,7.2,NT
2021,CTMat,104914,401,1600591,1466,O,2,2,1,S,7.0,NT
2021,FETF,104916,401,1600591,1466,O,2,2,1,S,7.7,NT
2021,AMCI,104917,401,1600591,1466,O,2,1,1,S,8.7,NT
2021,OTGP,105987,401,1600591,1466,O,2,2,1,S,8.2,NT
2021,TElEn,105991,101,1600591,1466,O,2,1,1,S,6.8,AP
2021,TIC,105997,401,1600591,1466,O,2,2,1,S,7.6,NT
2021,MePr,106001,401,1600591,1466,O,2,1,1,S,7.1,NT
2021,EEcFi,106007,401,1600591,1466,O,2,2,1,S,7.2,NT
2021,EtiPr,106016,401,1600591,1466,O,2,1,1,S,9.0,SB
2021,EnDiM,200197,701,1562986,1278,O,3,1,1,S,6.5,AP
2021,Etcn-MaqE,200198,701,1562986,1278,O,4,1,1,S,6.6,AP
2021,RegAu,200199,701,1562986,1278,O,4,1,1,S,7.9,NT
2021,TecEn,200201,701,1562986,1278,O,3,1,2,S,3.0,SS
2021,AutIn,200202,701,1562986,1278,O,3,2,1,S,7.0,NT
2021,EnPo,200203,701,1562986,1278,O,4,2,1,S,7.9,NT
2021,InfIn,200204,701,1562986,1278,O,3,2,1,S,7.4,NT
2021,InsEn,200205,701,1562986,1278,O,3,2,1,S,6.1,AP
2021,Estad,104905,201,1607715,1464,B,2,1,1,S,7.5,NT
2021,TCir,104913,201,1607715,1464,O,2,2,1,S,9.0,SB
2021,CTMat,104914,201,1607715,1464,O,2,2,1,S,6.8,AP
2021,Compt,200296,701,1467508,880,P,4,1,1,S,6.0,AP
2021,MarkI,200311,701,1467508,880,P,4,1,1,S,6.6,AP
2021,Estad,104905,401,1569382,1466,B,2,1,1,S,8.3,NT
2021,CTMat,104914,401,1569382,1466,O,2,2,1,S,7.4,NT
2021,FETF,104916,401,1569382,1466,O,2,2,1,S,8.3,NT
2021,AMCI,104917,401,1569382,1466,O,2,1,1,S,9.0,SB
2021,OTGP,105987,401,1569382,1466,O,2,2,1,S,9.0,SB
2021,TElEn,105991,101,1569382,1466,O,2,1,1,S,6.6,AP
2021,TIC,105997,401,1569382,1466,O,2,2,1,S,8.2,NT
2021,MePr,106001,401,1569382,1466,O,2,1,1,S,9.3,M
2021,EEcFi,106007,401,1569382,1466,O,2,2,1,S,8.0,NT
2021,EtiPr,106016,401,1569382,1466,O,2,1,1,S,10.0,M
2021,TeoMM,104915,201,1607715,1464,O,2,1,1,S,6.1,AP
2021,FETF,104916,201,1607715,1464,O,2,2,1,S,6.6,AP
2021,SisEn,104918,201,1607715,1464,O,2,1,1,S,8.3,NT
2021,ReMa,104919,201,1607715,1464,O,2,2,1,S,6.9,AP
2021,OTGP,104920,201,1607715,1464,O,2,2,1,S,7.7,NT
2021,OrgEm,104921,201,1607715,1464,O,2,1,1,S,7.3,NT
2021,IdAng,200910,701,1529686,879,P,4,1,1,S,7.3,NT
2021,Estad,104905,701,1597171,1464,B,2,1,1,S,9.1,SB
2021,TCir,104913,701,1597171,1464,O,2,2,1,S,9.5,SB
2021,CTMat,104914,701,1597171,1464,O,2,2,1,S,7.6,NT
2021,TeoMM,104915,701,1597171,1464,O,2,1,1,S,9.0,M
2021,FETF,104916,701,1597171,1464,O,2,2,1,S,8.4,NT
2021,SisEn,104918,701,1597171,1464,O,2,1,1,S,8.7,NT
2021,ReMa,104919,701,1597171,1464,O,2,2,1,S,9.0,SB
2021,OTGP,104920,701,1597171,1464,O,2,2,1,S,8.4,NT
2021,OrgEm,104921,701,1597171,1464,O,2,1,1,S,7.9,NT
2021,Etcn-MaqE,200198,801,1533457,1278,O,4,1,1,S,6.6,AP
2021,RegAu,200199,701,1533457,1278,O,4,1,1,S,8.4,NT
2021,EnPo,200203,801,1533457,1278,O,4,2,1,S,9.6,M
2021,TIC,200209,701,1533457,1278,P,5,2,1,S,8.0,NT
2021,ComIn,200211,701,1533457,1278,P,4,1,1,S,8.0,NT
2021,EngFT,200240,701,1533457,1278,O,4,1,1,S,8.5,NT
2021,MecMC,200241,701,1533457,1278,O,4,1,1,S,8.6,NT
2021,MMTer,200246,701,1533457,1278,O,4,2,1,S,8.8,NT
2021,TECIn,200247,701,1533457,1278,O,4,2,1,S,8.7,NT
2021,CQual,200253,701,1533457,1278,P,5,2,1,S,9.0,SB
2021,DisMe,200255,701,1533457,1278,P,4,1,1,S,7.1,NT
2021,MecMC,200241,101,1526025,879,O,3,1,1,S,7.0,NT
2021,TeMec,200243,101,1526025,879,O,3,1,1,S,6.9,AP
2021,DisMM,200244,201,1526025,879,O,3,2,1,S,5.0,AP
2021,EPrFa,200245,201,1526025,879,O,3,2,1,S,7.3,NT
2021,DIHC-InEdi,200254,701,1526025,879,P,4,1,1,S,7.7,NT
2021,CAE,200257,701,1526025,879,P,4,2,1,S,5.5,AP
2021,IdAle,200909,701,1526025,879,P,4,1,1,S,8.4,NT
2021,DEstO,200285,101,1527689,880,O,3,1,1,S,6.4,AP
2021,MacrE,200286,701,1527689,880,O,3,1,1,S,6.0,AP
2021,MQG,200287,101,1527689,880,O,3,1,1,S,6.4,AP
2021,TecDE,200288,101,1527689,880,O,3,1,1,S,5.9,AP
2021,TeMec,200289,201,1527689,880,O,3,1,1,S,5.4,AP
2021,MQGA,200292,101,1527689,880,O,3,2,2,S,4.8,SS
2021,PTeIn,200293,101,1527689,880,O,3,2,1,S,7.7,NT
2021,VBB,200294,801,1527689,880,O,3,2,1,S,8.5,NT
2021,DEstO,200285,701,1536230,880,O,3,1,1,S,7.9,NT
2021,MQG,200287,101,1536230,880,O,3,1,1,S,5.4,AP
2021,DEstE,200290,701,1536230,880,O,3,2,1,S,7.7,NT
2021,MQGA,200292,701,1536230,880,O,3,2,1,S,5.7,AP
2021,EPrFa,200306,701,1536230,880,P,4,2,1,S,6.1,AP
2021,MarkI,200311,701,1536230,880,P,4,1,1,S,5.7,AP
2021,SIDir,200314,701,1536230,880,P,4,2,1,S,7.0,NT
2021,FisEl,104908,401,1630730,1430,B,1,2,1,S,8.7,NT
2021,Quim,104909,401,1630730,1430,B,1,2,1,S,9.4,M
2021,Emp,104910,401,1630730,1430,B,1,1,1,S,8.4,NT
2021,Inf,104911,401,1630730,1430,B,1,1,1,S,7.4,NT
2021,EMedi,104912,401,1630730,1430,O,1,2,1,S,9.4,M
2021,Antr,104944,401,1630730,1430,O,1,1,1,S,10.0,M
2021,CIMat,200252,701,1527724,879,P,4,1,1,S,7.8,NT
2021,DIHC-InEdi,200254,701,1527724,879,P,4,1,1,S,7.8,NT
2021,CAE,200257,701,1527724,879,P,4,2,1,S,8.5,NT
2021,MePrA,200259,701,1527724,879,P,4,1,1,S,8.2,NT
2021,SeMat,200262,701,1527724,879,P,4,1,1,S,6.7,AP
2021,DEstO,200285,101,1565852,880,O,3,1,1,S,8.2,NT
2021,MacrE,200286,101,1565852,880,O,3,1,1,S,7.3,NT
2021,TecDE,200288,101,1565852,880,O,3,1,1,S,7.5,NT
2021,TeMec,200289,101,1565852,880,O,3,1,1,S,7.5,NT
2021,DEstE,200290,101,1565852,880,O,3,2,1,S,9.4,SB
2021,GQual,200291,101,1565852,880,O,3,2,1,S,9.3,SB
2021,MQGA,200292,101,1565852,880,O,3,2,1,S,7.4,NT
2021,PTeIn,200293,101,1565852,880,O,3,2,1,S,9.1,SB
2021,SIDir,200314,701,1565852,880,P,4,2,1,S,7.0,NT
2021,IdAle,200911,701,1565852,880,P,4,1,1,S,9.1,SB
2021,EnDiM,200197,701,1562508,877,O,3,1,1,S,7.8,NT
2021,Etcn-MaqE,200198,701,1562508,877,O,3,1,2,S,3.6,SS
2021,RegAu,200199,701,1562508,877,O,3,1,1,S,9.7,SB
2021,TecEn,200201,701,1562508,877,O,3,1,1,S,7.9,NT
2021,AutIn,200202,701,1562508,877,O,3,2,1,S,8.1,NT
2021,EnPo,200203,701,1562508,877,O,3,2,1,S,9.6,SB
2021,InfIn,200204,701,1562508,877,O,3,2,1,S,9.1,SB
2021,InsEn,200205,701,1562508,877,O,3,2,1,S,8.0,NT
2021,TIC,200209,101,1562508,877,P,4,2,1,S,9.1,M
2021,IdAng,200910,701,1562508,877,P,4,1,1,S,8.2,NT
2021,SPrIn,200158,101,1566380,877,O,3,1,1,S,8.7,NT
2021,VBB,200164,701,1566380,877,O,3,2,1,S,9.3,SB
2021,EnDiM,200197,701,1566380,877,O,3,1,1,S,7.9,NT
2021,Etcn-MaqE,200198,701,1566380,877,O,3,1,1,S,8.1,NT
2021,RegAu,200199,701,1566380,877,O,3,1,1,S,9.4,SB
2021,TecEn,200201,701,1566380,877,O,3,1,1,S,8.3,NT
2021,AutIn,200202,701,1566380,877,O,3,2,1,S,8.2,NT
2021,EnPo,200203,801,1566380,877,O,3,2,1,S,6.6,AP
2021,InfIn,200204,701,1566380,877,O,3,2,1,S,7.8,NT
2021,InsEn,200205,701,1566380,877,O,3,2,1,S,7.7,NT
2021,RbtA,200214,701,1498190,877,P,4,2,1,S,7.3,NT
2021,OTGP,200152,701,1502343,1278,O,2,2,1,S,7.4,NT
2021,TECIn,200247,201,1502972,879,O,3,2,2,N,0.0,NV
2021,CicVi,200251,701,1502972,879,P,4,1,2,S,0.0,SS
2021,CIMat,200252,701,1502972,879,P,4,1,1,S,5.0,AP
2021,IdAng,200910,701,1502972,879,P,4,1,2,S,0.0,NV
2021,MePrA,200259,701,1490859,1278,P,5,1,1,S,8.2,NT
2021,Mates,104903,701,1495549,1462,B,1,1,2,S,7.7,NT
2021,FisEl,104908,801,1495549,1462,B,1,2,2,S,5.4,AP
2021,Mates,104903,701,1607813,1450,B,1,1,2,S,6.1,AP
2021,Calc,104904,601,1607813,1450,B,1,2,2,S,7.1,NT
2021,Fis,104907,301,1607813,1450,B,1,1,2,S,5.7,AP
2021,Inf,104911,301,1607813,1450,B,1,1,3,S,1.7,SS
2021,Mates,104903,101,1632805,1464,B,1,1,1,S,6.9,AP
2021,Calc,104904,101,1632805,1464,B,1,2,1,S,6.6,AP
2021,EGraf,104906,101,1632805,1464,B,1,2,1,S,6.3,AP
2021,Fis,104907,101,1632805,1464,B,1,1,1,S,7.4,NT
2021,FisEl,104908,101,1632805,1464,B,1,2,1,S,6.5,AP
2021,Quim,104909,101,1632805,1464,B,1,2,1,S,5.3,AP
2021,Emp,104910,101,1632805,1464,B,1,1,1,S,6.9,AP
2021,Inf,104911,101,1632805,1464,B,1,1,1,S,6.6,AP
2021,EMedi,104912,101,1632805,1464,O,1,2,1,S,7.3,NT
2021,Antr,104944,101,1632805,1464,O,1,1,1,S,7.5,NT
2021,Fis,104907,101,1631376,1450,B,1,1,2,S,4.6,SS
2021,FisEl,104908,101,1631376,1450,B,1,2,1,S,6.3,AP
2021,Quim,104909,101,1631376,1450,B,1,2,1,S,5.2,AP
2021,Inf,104911,101,1631376,1450,B,1,1,2,N,4.0,SS
2021,EMedi,104912,101,1631376,1450,O,1,2,1,S,6.6,AP
2021,Antr,104944,101,1631376,1450,O,1,1,1,S,9.2,SB
2021,Etcn-MaqE,200198,801,1528673,1278,O,4,1,1,S,7.5,NT
2021,RegAu,200199,701,1528673,1278,O,4,1,1,S,9.0,SB
2021,EnPo,200203,801,1528673,1278,O,4,2,1,S,7.5,NT
2021,EngFT,200240,701,1528673,1278,O,4,1,1,S,8.4,NT
2021,MecMC,200241,701,1528673,1278,O,4,1,1,S,7.5,NT
2021,MMTer,200246,701,1528673,1278,O,4,2,1,S,8.0,NT
2021,TECIn,200247,701,1528673,1278,O,4,2,1,S,8.3,NT
2021,DisMe,200255,701,1528673,1278,P,4,1,1,S,8.5,NT
2021,AutIn,200250,701,1533564,879,P,4,2,1,S,9.0,SB
2021,CIMat,200252,701,1533564,879,P,4,1,1,S,7.3,NT
2021,CQual,200253,701,1533564,879,P,4,2,1,S,6.6,AP
2021,DIHC-InEdi,200254,701,1533564,879,P,4,1,1,S,7.7,NT
2021,EngMe,200258,701,1533564,879,P,4,1,1,S,6.6,AP
2021,SeMat,200262,701,1533564,879,P,4,1,1,S,6.3,AP
2021,CAM,200263,701,1533564,879,P,4,2,1,S,7.4,NT
2021,Etcn-MaqE,200198,801,1529544,1278,O,4,1,1,S,7.1,NT
2021,RegAu,200199,701,1529544,1278,O,4,1,1,S,8.3,NT
2021,EnPo,200203,801,1529544,1278,O,4,2,1,S,9.0,SB
2021,ComIn,200211,701,1529544,1278,P,4,1,1,S,7.8,NT
2021,EngFT,200240,701,1529544,1278,O,4,1,1,S,8.2,NT
2021,MecMC,200241,701,1529544,1278,O,4,1,1,S,8.6,NT
2021,MMTer,200246,701,1529544,1278,O,4,2,1,S,7.0,NT
2021,TECIn,200247,701,1529544,1278,O,4,2,1,S,8.6,NT
2021,DisMe,200255,701,1529544,1278,P,4,1,1,S,8.5,NT
2021,Estad,104905,401,1596783,1430,B,2,1,1,S,6.2,AP
2021,EGraf,104906,401,1596783,1430,B,1,2,1,S,7.4,NT
2021,Emp,104910,101,1596783,1430,B,1,1,1,S,6.3,AP
2021,Inf,104911,101,1596783,1430,B,1,1,1,S,6.2,AP
2021,CTMat,104914,401,1596783,1430,O,2,2,1,S,6.0,AP
2021,FETF,104916,401,1596783,1430,O,2,2,1,S,7.0,NT
2021,AMCI,104917,201,1596783,1430,O,2,1,1,S,7.7,NT
2021,OTGP,104920,401,1596783,1430,O,2,2,1,S,7.8,NT
2021,OrgEm,104921,201,1596783,1430,O,2,1,1,S,6.8,AP
2021,AutIn,200250,701,1529686,879,P,4,2,1,S,7.2,NT
2021,CQual,200253,701,1529686,879,P,4,2,1,S,6.2,AP
2021,DIHC-InEdi,200254,701,1529686,879,P,4,1,1,S,7.6,NT
2021,EngMe,200258,701,1529686,879,P,4,1,1,S,9.0,SB
2021,SeMat,200262,701,1529686,879,P,4,1,1,S,6.4,AP
2021,Mates,104903,401,1600636,1466,B,1,1,2,S,5.0,AP
2021,Calc,104904,601,1600636,1466,B,1,2,3,S,1.2,SS
2021,FisEl,104908,301,1600636,1466,B,1,2,3,S,0.0,SS
2021,Quim,104909,501,1600636,1466,B,1,2,2,S,5.6,AP
2021,Emp,104910,401,1600636,1466,B,1,1,3,S,2.9,SS
2021,Inf,104911,401,1600636,1466,B,1,1,3,S,1.5,SS
2021,Mates,104903,101,1631794,1450,B,1,1,1,S,5.1,AP
2021,Calc,104904,101,1631794,1450,B,1,2,1,S,6.1,AP
2021,EGraf,104906,101,1631794,1450,B,1,2,2,S,4.8,SS
2021,Fis,104907,101,1631794,1450,B,1,1,1,S,6.8,AP
2021,FisEl,104908,101,1631794,1450,B,1,2,1,S,7.1,NT
2021,Quim,104909,101,1631794,1450,B,1,2,1,S,5.3,AP
2021,Emp,104910,101,1631794,1450,B,1,1,1,S,5.8,AP
2021,Inf,104911,101,1631794,1450,B,1,1,2,S,4.0,SS
2021,EMedi,104912,101,1631794,1450,O,1,2,1,S,6.1,AP
2021,Antr,104944,101,1631794,1450,O,1,1,1,S,7.0,NT
2021,Mates,104903,401,1630730,1430,B,1,1,1,S,7.1,NT
2021,Calc,104904,401,1630730,1430,B,1,2,1,S,9.4,M
2021,EGraf,104906,401,1630730,1430,B,1,2,1,S,7.4,NT
2021,Fis,104907,401,1630730,1430,B,1,1,1,S,8.3,NT
2021,Inf,104911,901,1643238,1466,B,1,1,1,N,4.0,SS
2021,EMedi,104912,901,1643238,1466,O,1,2,1,S,7.7,NT
2021,Antr,104944,701,1643238,1466,O,1,1,1,S,5.1,AP
2021,Mates,104903,901,1637657,1462,B,1,1,1,S,6.2,AP
2021,Calc,104904,901,1637657,1462,B,1,2,1,S,6.2,AP
2021,EGraf,104906,901,1637657,1462,B,1,2,1,S,6.5,AP
2021,Fis,104907,801,1637657,1462,B,1,1,1,S,8.3,NT
2021,FisEl,104908,901,1637657,1462,B,1,2,1,S,6.7,AP
2021,Quim,104909,801,1637657,1462,B,1,2,1,S,5.6,AP
2021,Emp,104910,801,1637657,1462,B,1,1,1,S,7.0,NT
2021,Inf,104911,901,1637657,1462,B,1,1,1,S,5.6,AP
2021,EMedi,104912,901,1637657,1462,O,1,2,1,S,7.8,NT
2021,Antr,104944,801,1637657,1462,O,1,1,1,S,5.0,AP
2021,EMedi,104912,701,1632872,1466,O,1,2,1,S,9.2,SB
2021,ADSTR,200207,701,1490859,1278,P,5,1,1,S,8.6,NT
2021,AEnIn,200208,701,1490859,1278,P,5,1,1,S,7.4,NT
2021,SiRbt,200215,701,1490859,1278,P,5,1,1,S,8.1,NT
2021,TrDiS,200217,701,1490859,1278,P,5,2,1,S,9.8,M
2021,CQual,200253,701,1490859,1278,P,5,2,1,S,8.7,NT
2021,CAE,200257,701,1490859,1278,P,5,2,1,S,9.0,SB
2021,SeMat,200262,701,1490859,1278,P,5,1,1,S,7.2,NT
2021,Mates,104903,501,1637537,1462,B,1,1,2,N,2.0,SS
2021,Calc,104904,501,1637537,1462,B,1,2,2,S,1.1,SS
2021,EGraf,104906,501,1637537,1462,B,1,2,2,S,4.4,SS
2021,Fis,104907,501,1637537,1462,B,1,1,2,S,4.8,SS
2021,FisEl,104908,501,1637537,1462,B,1,2,2,N,0.0,SS
2021,Quim,104909,501,1637537,1462,B,1,2,2,N,2.4,SS
2021,Emp,104910,501,1637537,1462,B,1,1,2,S,2.2,SS
2021,Inf,104911,501,1637537,1462,B,1,1,2,N,4.0,SS
2021,EMedi,104912,501,1637537,1462,O,1,2,1,S,7.0,NT
2021,Antr,104944,501,1637537,1462,O,1,1,1,S,5.9,AP
2021,Calc,104904,901,1220671,1466,B,1,2,1,S,7.0,NT
2021,Estad,104905,701,1220671,1466,B,2,1,2,S,0.0,NV
2021,MePr,106001,701,1220671,1466,O,2,1,1,S,7.6,NT
2021,EEcFi,106007,701,1220671,1466,O,2,2,1,S,7.0,NT
2021,EtiPr,106016,701,1220671,1466,O,2,1,1,S,9.0,SB
2021,AEnIn,200208,701,1423632,1278,P,5,1,1,S,5.0,AP
2021,EngMe,200258,701,1423632,1278,P,5,1,1,S,9.5,SB
2021,DTacO,200277,701,1573599,880,O,2,1,2,S,7.6,NT
2021,FETF,200281,401,1536221,880,O,2,2,2,S,6.4,AP
2021,Estad,200145,201,1530029,879,B,2,1,2,N,3.5,SS
2021,TeoMM,200149,101,1530029,879,O,2,1,2,N,0.9,SS
2021,FETF,200151,801,1530029,879,O,2,2,2,S,6.7,AP
2021,SisEn,200154,701,1530029,879,O,2,2,2,S,6.7,AP
2021,SisEn,104918,201,1573657,1430,O,2,1,2,S,7.7,NT
2021,Calc,104904,701,1597086,1462,B,1,2,1,S,7.1,NT
2021,Inf,104911,701,1597086,1462,B,1,1,2,S,5.4,AP
2021,Mates,104903,701,1597146,1462,B,1,1,2,S,7.5,NT
2021,Calc,104904,701,1597146,1462,B,1,2,2,S,6.8,AP
2021,EGraf,104906,701,1597146,1462,B,1,2,2,S,5.8,AP
2021,Inf,104911,801,1597146,1462,B,1,1,2,S,6.3,AP
2021,FisEl,104908,301,1599687,1464,B,1,2,2,S,6.6,AP
2021,Mates,104903,701,1599342,1450,B,1,1,2,S,5.7,AP
2021,Calc,104904,701,1599342,1450,B,1,2,2,S,5.7,AP
2021,FisEl,104908,301,1599342,1450,B,1,2,3,S,4.0,SS
2021,Quim,104909,701,1599342,1450,B,1,2,2,S,5.5,AP
2021,FisEl,104908,301,1599341,1430,B,1,2,2,S,7.8,NT
2021,Mates,104903,701,1606062,1450,B,1,1,2,S,6.2,AP
2021,Calc,104904,301,1606062,1450,B,1,2,2,S,5.1,AP
2021,FisEl,104908,301,1606062,1450,B,1,2,2,S,6.0,AP
2021,Inf,104911,401,1606062,1450,B,1,1,2,S,5.5,AP
2021,Mates,104903,101,1631376,1450,B,1,1,2,S,1.2,SS
2021,Calc,104904,101,1631376,1450,B,1,2,2,S,0.0,NV
2021,EGraf,104906,101,1631376,1450,B,1,2,1,S,6.2,AP
2021,MecMC,200241,101,1492782,879,O,3,1,1,S,7.6,NT
2021,CIMat,200252,701,1492782,879,P,4,1,1,S,6.0,AP
2021,DIHC-InEdi,200254,701,1492782,879,P,4,1,1,S,7.0,NT
2021,DisMe,200255,701,1492782,879,P,4,1,1,S,7.8,NT
2021,CAE,200257,701,1492782,879,P,4,2,1,S,8.0,NT
2021,SeMat,200262,701,1492782,879,P,4,1,1,S,7.1,NT
2021,IdAle,200909,701,1492782,879,P,4,1,1,S,7.5,NT
2021,Calc,104904,301,1597374,1450,B,1,2,2,S,5.5,AP
2021,EGraf,104906,301,1597374,1450,B,1,2,2,S,6.5,AP
2021,FisEl,104908,301,1597374,1450,B,1,2,2,S,6.8,AP
2021,Quim,104909,301,1597374,1450,B,1,2,2,S,5.2,AP
2021,Inf,104911,701,1597374,1450,B,1,1,2,S,5.5,AP
2021,Compt,200296,701,1493247,880,P,4,1,1,S,9.7,SB
2021,GInno,200299,701,1493247,880,P,4,1,1,S,8.5,NT
2021,GHuma,200301,701,1493247,880,P,4,1,1,S,7.2,NT
2021,MarkI,200311,701,1493247,880,P,4,1,1,S,8.0,NT
2021,DirPr,200297,701,1526377,880,P,4,1,1,S,8.0,NT
2021,GTMan,200304,701,1526377,880,P,4,2,1,S,8.0,NT
2021,EPrPr,200307,701,1526377,880,P,4,1,1,S,6.9,AP
2021,LDPI,200309,701,1526377,880,P,4,1,1,S,9.0,SB
2021,SIDir,200314,701,1526377,880,P,4,2,1,S,6.7,AP
2021,MarkI,200311,701,1494006,880,P,4,1,1,S,6.7,AP
2021,IdAle,200911,701,1494006,880,P,4,1,1,S,8.5,NT
2021,DirPr,200297,701,1528603,880,P,4,1,1,S,6.4,AP
2021,GInno,200299,701,1528603,880,P,4,1,1,S,7.6,NT
2021,GTMan,200304,701,1528603,880,P,4,2,1,S,8.4,NT
2021,EPrPr,200307,701,1528603,880,P,4,1,1,S,7.4,NT
2021,LDPI,200309,701,1528603,880,P,4,1,1,S,8.6,NT
2021,SiRbt,200215,701,1491573,1278,P,5,1,1,S,7.5,NT
2021,Mates,104903,501,1637809,1430,B,1,1,1,N,2.4,SS
2021,Calc,104904,501,1637809,1430,B,1,2,1,N,0.0,NV
2021,EGraf,104906,501,1637809,1430,B,1,2,1,N,0.0,SS
2021,Fis,104907,501,1637809,1430,B,1,1,1,N,2.1,SS
2021,FisEl,104908,501,1637809,1430,B,1,2,1,N,0.0,NV
2021,Quim,104909,501,1637809,1430,B,1,2,1,N,0.0,NV
2021,Inf,104911,501,1637809,1430,B,1,1,1,N,2.0,SS
2021,EMedi,104912,501,1637809,1430,O,1,2,1,N,0.0,NV
2021,Antr,104944,501,1637809,1430,O,1,1,1,N,1.9,SS
2021,Mates,104903,501,1641463,1430,B,1,1,1,S,5.9,AP
2021,IdAle,200911,701,1496588,880,P,4,1,1,S,6.8,AP
2021,Calc,104904,501,1641463,1430,B,1,2,1,S,7.2,NT
2021,EGraf,104906,501,1641463,1430,B,1,2,1,S,7.2,NT
2021,Fis,104907,501,1641463,1430,B,1,1,1,S,7.9,NT
2021,FisEl,104908,501,1641463,1430,B,1,2,1,S,9.0,SB
2021,Quim,104909,501,1641463,1430,B,1,2,1,S,9.2,SB
2021,Emp,104910,501,1641463,1430,B,1,1,1,S,7.5,NT
2021,Inf,104911,501,1641463,1430,B,1,1,1,S,6.1,AP
2021,EMedi,104912,501,1641463,1430,O,1,2,1,S,9.1,M
2021,Antr,104944,501,1641463,1430,O,1,1,1,S,9.2,SB
2021,GQual,200291,701,1536139,880,O,3,2,1,S,8.2,NT
2021,CAM,200263,701,1526544,879,P,4,2,1,S,7.5,NT
2021,AutIn,200202,801,1493931,877,O,3,2,2,S,3.0,SS
2021,EnPo,200203,801,1493931,877,O,3,2,2,S,3.3,SS
2021,AEnIn,200208,701,1493931,877,P,4,1,1,S,5.6,AP
2021,ComIn,200211,701,1493931,877,P,4,1,1,S,5.7,AP
2021,SiRbt,200215,701,1493931,877,P,4,1,1,S,7.5,NT
2021,IdAle,200909,701,1493931,877,P,4,1,1,S,7.0,NT
2021,Mates,104903,901,1643238,1466,B,1,1,1,N,4.5,SS
2021,Calc,104904,901,1643238,1466,B,1,2,1,N,4.5,SS
2021,EGraf,104906,901,1643238,1466,B,1,2,1,N,3.1,SS
2021,Fis,104907,701,1643238,1466,B,1,1,1,N,4.3,SS
2021,FisEl,104908,901,1643238,1466,B,1,2,1,N,0.0,SS
2021,Quim,104909,701,1643238,1466,B,1,2,1,N,0.3,SS
2021,Emp,104910,701,1643238,1466,B,1,1,1,S,6.8,AP
2021,MacrE,200286,701,1156275,880,O,3,1,1,S,7.0,NT
2021,MQG,200287,701,1156275,880,O,3,1,1,S,7.0,NT
2021,MQGA,200292,701,1156275,880,O,3,2,1,S,7.0,NT
2021,Emp,104910,301,1616551,1464,B,1,1,1,S,7.7,NT
2021,TCir,104913,201,1616551,1464,O,2,2,1,S,7.1,NT
2021,FETF,104916,201,1616551,1464,O,2,2,1,S,8.0,NT
2021,AMCI,104917,201,1616551,1464,O,2,1,1,S,7.9,NT
2021,SisEn,104918,201,1616551,1464,O,2,1,2,S,2.0,SS
2021,ReMa,104919,201,1616551,1464,O,2,2,1,S,6.0,AP
2021,OTGP,104920,201,1616551,1464,O,2,2,1,S,7.2,NT
2021,OrgEm,104921,201,1616551,1464,O,2,1,1,S,7.3,NT
2021,Antr,104944,301,1616551,1464,O,1,1,1,S,9.0,SB
2021,Estad,104905,401,1597234,1450,B,2,1,1,S,8.6,NT
2021,TCir,104913,401,1597234,1450,O,2,2,1,S,9.0,SB
2021,CTMat,104914,401,1597234,1450,O,2,2,1,S,7.1,NT
2021,TeoMM,104915,401,1597234,1450,O,2,1,1,S,8.2,NT
2021,FETF,104916,401,1597234,1450,O,2,2,1,S,6.7,AP
2021,AMCI,104917,401,1597234,1450,O,2,1,1,S,9.2,SB
2021,SisEn,104918,401,1597234,1450,O,2,1,1,S,6.2,AP
2021,ReMa,104919,401,1597234,1450,O,2,2,1,S,7.6,NT
2021,OTGP,104920,401,1597234,1450,O,2,2,1,S,7.6,NT
2021,OrgEm,104921,401,1597234,1450,O,2,1,1,S,7.4,NT
2021,Etcn-MaqE,200198,801,1462736,1278,O,4,1,2,S,3.5,SS
2021,EnPo,200203,801,1462736,1278,O,4,2,1,S,6.2,AP
2021,EngFT,200240,701,1462736,1278,O,4,1,1,S,7.3,NT
2021,MecMC,200241,701,1462736,1278,O,4,1,1,S,6.0,AP
2021,TECIn,200247,701,1462736,1278,O,4,2,1,S,7.9,NT
2021,DisMe,200255,701,1462736,1278,P,4,1,1,S,8.2,NT
2021,TCir,104913,701,1598798,1430,O,2,2,1,S,9.6,SB
2021,CTMat,104914,701,1598798,1430,O,2,2,1,S,5.9,AP
2021,TeoMM,104915,701,1598798,1430,O,2,1,1,S,5.5,AP
2021,FETF,104916,701,1598798,1430,O,2,2,1,S,7.6,NT
2021,AMCI,104917,701,1598798,1430,O,2,1,1,S,9.0,SB
2021,SisEn,104918,701,1598798,1430,O,2,1,1,S,8.7,NT
2021,OTGP,104920,701,1598798,1430,O,2,2,1,S,8.1,NT
